,phrase,label,sentiment,subjectivity,language,count
Uni-Lockdowns,Uni-Lockdowns,ORG,0.0,0.0,de,1
Megatonnen-Maßstab,Megatonnen-Maßstab,ORG,0.0,0.0,de,1
Erde: Habeck,Erde: Habeck,ORG,0.0,0.0,de,1
Bürger:innen-In­itia­ti­ve Klimawende Jetzt,Bürger:innen-In­itia­ti­ve Klimawende Jetzt,ORG,0.0,0.0,de,1
"Foto: dpa)
Frankfurt","Foto: dpa)
Frankfurt",ORG,-0.7,0.0,de,1
klima-,klima-,ORG,0.0,0.0,de,1
TU Berlin,TU Berlin,ORG,0.7,0.0,de,1
De…,De…,ORG,0.0,0.0,de,1
Denkfabrik E3G.,Denkfabrik E3G.,ORG,0.0,0.0,de,1
Reuters.,Reuters.,ORG,0.0,0.0,de,1
Kreml-Initiative,Kreml-Initiative,ORG,0.0,0.0,de,1
"Foto: dpa)
Boston","Foto: dpa)
Boston",ORG,-0.7,0.0,de,1
Storm,Storm,ORG,0.0,0.0,de,1
EVN AG,EVN AG,ORG,0.0,0.0,de,1
RAF,RAF,ORG,0.7999999999999999,0.0,de,1
Münchner Polizei,Münchner Polizei,ORG,0.0,0.0,de,1
Rekord-DNA,Rekord-DNA,ORG,-0.35,0.0,de,1
Technischen Universität Berlin,Technischen Universität Berlin,ORG,0.0,0.0,de,1
Klimaneutralität: Konzerne,Klimaneutralität: Konzerne,ORG,0.0,0.0,de,1
National Grid,National Grid,ORG,1.0,0.0,de,1
Volksentscheids,Volksentscheids,ORG,0.0,0.0,de,1
Hau…,Hau…,ORG,0.0,0.0,de,1
S8 D4,S8 D4,ORG,0.0,0.0,de,1
Bugatti-Power,Bugatti-Power,ORG,0.0,0.0,de,1
Bundesrepublik:,Bundesrepublik:,ORG,0.0,0.0,de,1
US-Basketballerin Brittney Griner ,US-Basketballerin Brittney Griner ,ORG,1.0,0.0,de,1
Waffenhändler Bout,Waffenhändler Bout,ORG,0.0,0.0,de,1
"Internationalen Atombehörde, Rafael Grossi,","Internationalen Atombehörde, Rafael Grossi,",ORG,0.0,0.0,de,1
On- und Offshore,On- und Offshore,ORG,0.0,0.0,de,1
Stadtwerke?,Stadtwerke?,ORG,0.0,0.0,de,1
Russen- Waffenhändler  -,Russen- Waffenhändler  -,ORG,0.0,0.0,de,1
Elf Flüssiggas-Terminals,Elf Flüssiggas-Terminals,ORG,0.0,0.0,de,1
"Henkel, Siemens","Henkel, Siemens",ORG,0.0,0.0,de,1
Bundesn…,Bundesn…,ORG,0.0,0.0,de,1
Warteschleife.,Warteschleife.,ORG,0.0,0.0,de,1
Bosporus:,Bosporus:,ORG,0.0,0.0,de,1
Initiative Klimaneustart Berlin,Initiative Klimaneustart Berlin,ORG,0.0,0.0,de,1
Aktivisten,Aktivisten,ORG,0.0,0.0,de,1
Berliner Klima-Volksentscheid: Initiative,Berliner Klima-Volksentscheid: Initiative,ORG,0.0,0.0,de,1
"Foto: dpa)
Münc…","Foto: dpa)
Münc…",ORG,0.0,0.0,de,1
Trucks,Trucks,ORG,0.0,0.0,de,1
EU-Kommission.,EU-Kommission.,ORG,0.7,0.0,de,1
Unilever,Unilever,ORG,0.0,0.0,de,1
regionale Regierungsbildung.,regionale Regierungsbildung.,ORG,0.0,0.0,de,1
pro-britische DUP,pro-britische DUP,ORG,0.0,0.0,de,1
LGA Inserate,LGA Inserate,ORG,1.0,0.0,de,1
WM-Scheitern,WM-Scheitern,ORG,0.0,0.0,de,1
Reflexhafte Reaktionen,Reflexhafte Reaktionen,ORG,-1.0,0.0,de,1
Finanz- und Wirtschaftsministerinnen,Finanz- und Wirtschaftsministerinnen,ORG,0.0,0.0,de,1
uuu pelueu Zeekpelu.,uuu pelueu Zeekpelu.,ORG,0.0,0.0,de,1
Staatsduma,Staatsduma,ORG,0.7,0.0,de,1
No…,No…,ORG,0.0,0.0,de,1
FU Berlin,FU Berlin,ORG,0.7,0.0,de,1
ESSAY: Rückkehr,ESSAY: Rückkehr,ORG,0.0,0.0,de,1
Landesweiter,Landesweiter,ORG,0.0,0.0,de,1
Costa Rica i…,Costa Rica i…,ORG,0.0,0.0,de,1
Nationalmannschaft,Nationalmannschaft,ORG,0.0,0.0,de,1
DFL.,DFL.,ORG,0.7,0.0,de,1
Hypo,Hypo,ORG,1.0,0.0,de,1
Russisches TV,Russisches TV,ORG,-1.0,0.0,de,1
Leipzig: Linke,Leipzig: Linke,ORG,0.0,0.0,de,1
Mastodon,Mastodon,ORG,-0.5,0.0,de,1
Klimaprotest: Aktivisten blockieren Verkehr,Klimaprotest: Aktivisten blockieren Verkehr,ORG,-0.7,0.0,de,1
britischen Netzbetreibers,britischen Netzbetreibers,ORG,1.0,0.0,de,1
Klimaprotest:,Klimaprotest:,ORG,0.0,0.0,de,1
unl elue,unl elue,ORG,0.0,0.0,de,1
Neue Energiesanktionen:,Neue Energiesanktionen:,ORG,-1.0,0.0,de,1
Friedensforschungsinstitut,Friedensforschungsinstitut,ORG,0.0,0.0,de,1
südkoreanischen Streitkräfte,südkoreanischen Streitkräfte,ORG,0.0,0.0,de,1
AfD-Fraktion,AfD-Fraktion,ORG,-1.0,0.0,de,1
Krisenherd Kosovo: Warum,Krisenherd Kosovo: Warum,ORG,0.0,0.0,de,1
Bank: Russische Teilrepublik,Bank: Russische Teilrepublik,ORG,0.0,0.0,de,1
Initiative World…,Initiative World…,ORG,0.0,0.0,de,1
EVN,EVN,ORG,1.0,0.0,de,1
Meghan,Meghan,ORG,0.7,0.0,de,1
Verbands der Betriebs- und Werksärzte,Verbands der Betriebs- und Werksärzte,ORG,-0.7,0.0,de,1
SPIEGEL: Und,SPIEGEL: Und,ORG,0.0,0.0,de,1
Medie…,Medie…,ORG,0.0,0.0,de,1
Ukraine we…,Ukraine we…,ORG,0.0,0.0,de,1
"Verbands ""Zukunft Gas","Verbands ""Zukunft Gas",ORG,1.0,0.0,de,1
Union – Grüne,Union – Grüne,ORG,0.0,0.0,de,1
Anleger,Anleger,ORG,-0.7,0.0,de,1
"Verbands ""Zukunft Gas""","Verbands ""Zukunft Gas""",ORG,0.0,0.0,de,1
Intel,Intel,ORG,0.7,0.0,de,1
Europäische Union: Polen,Europäische Union: Polen,ORG,-0.7,0.0,de,1
Ostukraine ge…,Ostukraine ge…,ORG,0.7,0.0,de,1
Internationalen Energieagentur IEA,Internationalen Energieagentur IEA,ORG,-1.0,0.0,de,1
Erneuerbare Energien: Ausbau schneller,Erneuerbare Energien: Ausbau schneller,ORG,0.7,0.0,de,1
Foto: IM…,Foto: IM…,ORG,0.0,0.0,de,1
Internationale Energieagentur: Krise,Internationale Energieagentur: Krise,ORG,0.0,0.0,de,1
"Dramatischer Einbruch""","Dramatischer Einbruch""",ORG,0.0,0.0,de,1
Gaskrise: RWE,Gaskrise: RWE,ORG,0.0,0.0,de,1
Borussia Mönchengladbach!,Borussia Mönchengladbach!,ORG,-0.5,0.0,de,1
Fußball-Bundesligist,Fußball-Bundesligist,ORG,-0.5,0.0,de,1
"Foto: dpa)
","Foto: dpa)
",ORG,0.0,0.0,de,1
EU-Bürger,EU-Bürger,ORG,0.7,0.0,de,1
Donnerstag u…,Donnerstag u…,ORG,0.0,0.0,de,1
Energiekrise:,Energiekrise:,ORG,0.0,0.0,de,1
Gaspreisbremse: Scholz: Kommissionsvorschlag,Gaspreisbremse: Scholz: Kommissionsvorschlag,ORG,1.0,0.0,de,1
SSPS,SSPS,ORG,0.0,0.0,de,1
Christian Blenker.</em,Christian Blenker.</em,ORG,0.0,0.0,de,1
se…,se…,ORG,0.0,0.0,de,1
EnWB,EnWB,ORG,0.0,0.0,de,1
EnBW Gas,EnBW Gas,ORG,0.7,0.0,de,1
Großhandelsm…,Großhandelsm…,ORG,0.0,0.0,de,1
Robb Elementary School,Robb Elementary School,ORG,0.0,0.0,de,1
Oxford High School,Oxford High School,ORG,-0.7,0.0,de,1
US-Justiz,US-Justiz,ORG,0.7,0.0,de,1
US-Denkfabrik Institut for the Study of War,US-Denkfabrik Institut for the Study of War,ORG,0.7,0.0,de,1
München: 19 Klima-Aktivisten,München: 19 Klima-Aktivisten,ORG,-0.7,0.0,de,1
SPIEGEL-Hauptstadtbüro,SPIEGEL-Hauptstadtbüro,ORG,0.0,0.0,de,1
US-Ausgaben,US-Ausgaben,ORG,0.0,0.0,de,1
Russlan…,Russlan…,ORG,0.0,0.0,de,1
Union im Bundestag,Union im Bundestag,ORG,0.0,0.0,de,1
Kreml-Kritiker,Kreml-Kritiker,ORG,0.7,0.0,de,1
Stiftung am Freitag,Stiftung am Freitag,ORG,0.0,0.0,de,1
Russlands »strategische« Ziele,Russlands »strategische« Ziele,ORG,0.0,0.0,de,1
Zentralverband des Deutschen Handwerks,Zentralverband des Deutschen Handwerks,ORG,0.0,0.0,de,1
Verband der Deutschen Automobilindustrie,Verband der Deutschen Automobilindustrie,ORG,0.0,0.0,de,1
Energie-Krise: Gas-,Energie-Krise: Gas-,ORG,0.0,0.0,de,1
Teilverantwortung,Teilverantwortung,ORG,0.0,0.0,de,1
DLR-Institut für Planetenforschung,DLR-Institut für Planetenforschung,ORG,0.7,0.0,de,1
SPD-Chef.,SPD-Chef.,ORG,0.0,0.0,de,1
Unicef-Team,Unicef-Team,ORG,0.0,0.0,de,1
EU-Außenbeauftragte,EU-Außenbeauftragte,ORG,0.85,0.0,de,1
Spanien,Spanien,ORG,0.0,0.0,de,1
International Piano Forum Frankfurt,International Piano Forum Frankfurt,ORG,0.7,0.0,de,1
Kronberg Academy,Kronberg Academy,ORG,0.7,0.0,de,1
Grünen am Donnerstag.,Grünen am Donnerstag.,ORG,0.0,0.0,de,1
Ostsee-Exklave Kaliningrad,Ostsee-Exklave Kaliningrad,ORG,-1.0,0.0,de,1
Wolfgang Grupp,Wolfgang Grupp,ORG,0.0,0.0,de,1
Trigema-Chef Grupp,Trigema-Chef Grupp,ORG,-1.0,0.0,de,1
Moldo…,Moldo…,ORG,0.0,0.0,de,1
RB Leipzig: Angriff auf die Bayern:,RB Leipzig: Angriff auf die Bayern:,ORG,0.0,0.0,de,1
Everyday Church,Everyday Church,ORG,1.0,0.0,de,1
Gewerkschafter,Gewerkschafter,ORG,-0.85,0.0,de,1
Lieferando-Fahrer,Lieferando-Fahrer,ORG,0.0,0.0,de,1
Gesellschaft: Ostdeutschland: Tausende,Gesellschaft: Ostdeutschland: Tausende,ORG,0.0,0.0,de,1
United Nations,United Nations,ORG,0.0,0.0,de,1
Blackouts: Deutschland,Blackouts: Deutschland,ORG,0.0,0.0,de,1
IEA) …,IEA) …,ORG,0.0,0.0,de,1
Internationalen Energie Agentur,Internationalen Energie Agentur,ORG,0.0,0.0,de,1
RUMMS!,RUMMS!,ORG,0.0,0.0,de,1
Internationalen Energieagentur.,Internationalen Energieagentur.,ORG,-0.7,0.0,de,1
Golem Karrierewelt,Golem Karrierewelt,ORG,0.0,0.0,de,1
die Grünen für Atomenergie,die Grünen für Atomenergie,ORG,0.0,0.0,de,1
Wirtschaftsweisen,Wirtschaftsweisen,ORG,-1.0,0.0,de,1
existenzgefÃ¤hrdenden,existenzgefÃ¤hrdenden,ORG,0.0,0.0,de,1
Mastodon: Tschüss,Mastodon: Tschüss,ORG,0.0,0.0,de,1
lO Ieunel,lO Ieunel,ORG,-0.7,0.0,de,1
Balenciaga,Balenciaga,ORG,-0.5,0.0,de,1
Zukunftssichten,Zukunftssichten,ORG,0.0,0.0,de,1
ukrainische Luftwaffe,ukrainische Luftwaffe,ORG,0.0,0.0,de,1
katholischen Kirche:,katholischen Kirche:,ORG,0.0,0.0,de,1
Kommentar: Die Energiewende,Kommentar: Die Energiewende,ORG,0.0,0.0,de,1
Demo,Demo,ORG,0.0,0.0,de,1
Air Force,Air Force,ORG,0.0,0.0,de,1
US Air Force: Vorhang,US Air Force: Vorhang,ORG,-0.7,0.0,de,1
Lambrecht.,Lambrecht.,ORG,0.0,0.0,de,1
Luftwaffe,Luftwaffe,ORG,1.0,0.0,de,1
Gas sparenWer,Gas sparenWer,ORG,0.0,0.0,de,1
US-Raumfahrtbehö…,US-Raumfahrtbehö…,ORG,0.0,0.0,de,1
Winterschlafprämie für Industrie.,Winterschlafprämie für Industrie.,ORG,0.0,0.0,de,1
"Tages: Bürgergeld,","Tages: Bürgergeld,",ORG,0.0,0.0,de,1
Nord-Stream-2,Nord-Stream-2,ORG,0.7,0.0,de,1
Propaganda:,Propaganda:,ORG,0.5,0.0,de,1
Planwirtschaft,Planwirtschaft,ORG,0.0,0.0,de,1
Habecks,Habecks,ORG,0.0,0.0,de,1
CDU-Mann,CDU-Mann,ORG,0.0,0.0,de,1
Klima-Aktivistinnen,Klima-Aktivistinnen,ORG,0.0,0.0,de,1
Lambrecht: Patriots,Lambrecht: Patriots,ORG,0.0,0.0,de,1
NATO-Gebiet,NATO-Gebiet,ORG,0.0,0.0,de,1
Gasrese…,Gasrese…,ORG,0.0,0.0,de,1
Abwehrfront,Abwehrfront,ORG,0.0,0.0,de,1
Strompreisbremse d…,Strompreisbremse d…,ORG,0.0,0.0,de,1
Bahn-Blackout?,Bahn-Blackout?,ORG,0.7,0.0,de,1
Kölner Staatsanwaltschaft,Kölner Staatsanwaltschaft,ORG,0.7,0.0,de,1
Ukrainischer Finanzminister,Ukrainischer Finanzminister,ORG,0.0,0.0,de,1
Migration: Bundespolizei,Migration: Bundespolizei,ORG,0.0,0.0,de,1
Ukraine auswe…,Ukraine auswe…,ORG,0.0,0.0,de,1
Ressorts der Regierung,Ressorts der Regierung,ORG,0.7,0.0,de,1
THW,THW,ORG,0.0,0.0,de,1
Technische Hilfswerk,Technische Hilfswerk,ORG,0.0,0.0,de,1
Ukraine: Bundesregierung,Ukraine: Bundesregierung,ORG,0.0,0.0,de,1
Ukraine: ++ NATO,Ukraine: ++ NATO,ORG,-0.5,0.0,de,1
"WEB.DE News
</li><li>Krieg","WEB.DE News
</li><li>Krieg",ORG,-0.5,0.0,de,1
Ukrainer:,Ukrainer:,ORG,0.7,0.0,de,1
"WEB.DE News
</li><li>Wohngeld","WEB.DE News
</li><li>Wohngeld",ORG,0.0,0.0,de,1
Streitkr…,Streitkr…,ORG,0.0,0.0,de,1
rü…,rü…,ORG,0.0,0.0,de,1
"Baukonjunktur gedämpft
","Baukonjunktur gedämpft
",ORG,0.0,0.0,de,1
Deutsche Wirtschaft,Deutsche Wirtschaft,ORG,0.7,0.0,de,1
Konjunktur: Deutsche Wirtschaft,Konjunktur: Deutsche Wirtschaft,ORG,0.0,0.0,de,1
"Foto: dpa)
KiewAngesichts von Kälte und Dunkelheit","Foto: dpa)
KiewAngesichts von Kälte und Dunkelheit",ORG,0.0,0.0,de,1
RUSSISCHER,RUSSISCHER,ORG,0.0,0.0,de,1
Sowjetrepubliken,Sowjetrepubliken,ORG,0.7,0.0,de,1
Linken?,Linken?,ORG,-0.7,0.0,de,1
Jusos.,Jusos.,ORG,0.0,0.0,de,1
SPD: Isabel Cademartori,SPD: Isabel Cademartori,ORG,0.0,0.0,de,1
"Ukraine: Museen, Spielplätze, Menschen.","Ukraine: Museen, Spielplätze, Menschen.",ORG,0.0,0.0,de,1
Rüstungsindus…,Rüstungsindus…,ORG,0.0,0.0,de,1
Munitionsgipfel +++,Munitionsgipfel +++,ORG,0.0,0.0,de,1
Streitkräfte des Kremls vorzugehen…,Streitkräfte des Kremls vorzugehen…,ORG,-1.0,0.0,de,1
Angriffskriegs,Angriffskriegs,ORG,0.7,0.0,de,1
Kälte.</li><li>,Kälte.</li><li>,ORG,1.0,0.0,de,1
Kernkraft.,Kernkraft.,ORG,0.0,0.0,de,1
Gruppe „Letzte Generation“ verurteilt.,Gruppe „Letzte Generation“ verurteilt.,ORG,0.0,0.0,de,1
US-Historiker,US-Historiker,ORG,0.0,0.0,de,1
Verbraucherschützern.,Verbraucherschützern.,ORG,0.0,0.0,de,1
Landtag: Wüst: Werden,Landtag: Wüst: Werden,ORG,-0.15000000000000002,0.0,de,1
Vatikan.,Vatikan.,ORG,0.0,0.0,de,1
internationale Krisendiplomatie.,internationale Krisendiplomatie.,ORG,-1.0,0.0,de,1
raus +++,raus +++,ORG,0.0,0.0,de,1
Problemtochter Gamesa,Problemtochter Gamesa,ORG,0.0,0.0,de,1
Rüst…,Rüst…,ORG,0.0,0.0,de,1
Reservisten,Reservisten,ORG,0.0,0.0,de,1
tschechische Parlament,tschechische Parlament,ORG,0.7,0.0,de,1
Siemens Gamesa,Siemens Gamesa,ORG,0.0,0.0,de,1
Berliner Sicherheitskonferenz:,Berliner Sicherheitskonferenz:,ORG,0.7,0.0,de,1
Krefelder Inn…,Krefelder Inn…,ORG,0.0,0.0,de,1
Foto: Thorsten Jochim,Foto: Thorsten Jochim,ORG,0.0,0.0,de,1
Berliner Sicherheitskonferenz.,Berliner Sicherheitskonferenz.,ORG,0.15000000000000002,0.0,de,1
leben“-Hotline,leben“-Hotline,ORG,0.0,0.0,de,1
Bank of England: Brexit,Bank of England: Brexit,ORG,0.0,0.0,de,1
CIA-Chefs,CIA-Chefs,ORG,0.0,0.0,de,1
US-Viersternegenerals,US-Viersternegenerals,ORG,0.0,0.0,de,1
Nato-Außenminister,Nato-Außenminister,ORG,0.0,0.0,de,1
The Tyre Extinguishers,The Tyre Extinguishers,ORG,0.0,0.0,de,1
Luft-Angriff!,Luft-Angriff!,ORG,0.0,0.0,de,1
Klima-Chaoten!,Klima-Chaoten!,ORG,0.0,0.0,de,1
DFB-Abwehr,DFB-Abwehr,ORG,0.0,0.0,de,1
BDI …,BDI …,ORG,0.0,0.0,de,1
OSZE-Ministertreffen,OSZE-Ministertreffen,ORG,0.0,0.0,de,1
Industriegewerkschaft Bergbau,Industriegewerkschaft Bergbau,ORG,0.0,0.0,de,1
Gas-Preise: Kommission,Gas-Preise: Kommission,ORG,0.0,0.0,de,1
Mini-Hoodies für …,Mini-Hoodies für …,ORG,0.0,0.0,de,1
Preisbrems…,Preisbrems…,ORG,0.0,0.0,de,1
Twitter-Kauf,Twitter-Kauf,ORG,0.0,0.0,de,1
Foto: picture alliance,Foto: picture alliance,ORG,0.0,0.0,de,1
Bür…,Bür…,ORG,-0.7,0.0,de,1
Spanische Ermittler,Spanische Ermittler,ORG,0.0,0.0,de,1
AMS-Gebäude,AMS-Gebäude,ORG,0.0,0.0,de,1
Statistik Austria,Statistik Austria,ORG,0.0,0.0,de,1
Bundesarbeitskammer,Bundesarbeitskammer,ORG,0.0,0.0,de,1
AK-Hauptversammlung: Teuerung und Inflation,AK-Hauptversammlung: Teuerung und Inflation,ORG,0.0,0.0,de,1
türkischen Militärs.,türkischen Militärs.,ORG,-1.0,0.0,de,1
Syrien: Russland,Syrien: Russland,ORG,0.0,0.0,de,1
Prei…,Prei…,ORG,0.0,0.0,de,1
Internationale Filmfestival Mannheim Heidelberg.,Internationale Filmfestival Mannheim Heidelberg.,ORG,0.0,0.0,de,1
Deutschen Energieholz-,Deutschen Energieholz-,ORG,0.0,0.0,de,1
NATO-Generalsekretär,NATO-Generalsekretär,ORG,0.0,0.0,de,1
Tokio Hotel,Tokio Hotel,ORG,0.0,0.0,de,1
Kult-Band Tokio Hotel,Kult-Band Tokio Hotel,ORG,0.0,0.0,de,1
GfK…,GfK…,ORG,-1.0,0.0,de,1
Polizei: San Francisco,Polizei: San Francisco,ORG,1.0,0.0,de,1
Vorw…,Vorw…,ORG,0.0,0.0,de,1
Exxon,Exxon,ORG,0.0,0.0,de,1
polnische Armee,polnische Armee,ORG,0.0,0.0,de,1
türkischen Streitkräfte,türkischen Streitkräfte,ORG,0.0,0.0,de,1
syrischen Kurden?,syrischen Kurden?,ORG,0.0,0.0,de,1
Katar: Deutschland,Katar: Deutschland,ORG,0.0,0.0,de,1
Marine…,Marine…,ORG,-0.15000000000000002,0.0,de,1
Weihnachtsgetränken:,Weihnachtsgetränken:,ORG,0.0,0.0,de,1
CDU.,CDU.,ORG,1.0,0.0,de,1
RBB-Krise,RBB-Krise,ORG,0.0,0.0,de,1
München: Ludwig-Maximilians-Universität,München: Ludwig-Maximilians-Universität,ORG,0.0,0.0,de,1
Deutschland…,Deutschland…,ORG,0.35,0.0,de,1
Nord-Stream-Pipelines:,Nord-Stream-Pipelines:,ORG,0.0,0.0,de,1
Bamf: Faeser: Mehr,Bamf: Faeser: Mehr,ORG,0.0,0.0,de,1
enek pull.,enek pull.,ORG,0.0,0.0,de,1
Ko…,Ko…,ORG,0.0,0.0,de,1
"b9,b Blueeul","b9,b Blueeul",ORG,0.0,0.0,de,1
Statistisches Landesamt: Inflation,Statistisches Landesamt: Inflation,ORG,0.0,0.0,de,1
Adventswoche Temper…,Adventswoche Temper…,ORG,0.0,0.0,de,1
"Foto: imago images/VCG) 
Doha","Foto: imago images/VCG) 
Doha",ORG,0.0,0.0,de,1
Conoco…,Conoco…,ORG,0.0,0.0,de,1
Abkommen: Katar,Abkommen: Katar,ORG,0.0,0.0,de,1
Conoco Phill…,Conoco Phill…,ORG,0.0,0.0,de,1
Energieriese Qatar Energy,Energieriese Qatar Energy,ORG,0.0,0.0,de,1
"Gesellschaft: Krieg, Inflation: «Generation","Gesellschaft: Krieg, Inflation: «Generation",ORG,-0.7,0.0,de,1
Rundfunk Berlins Brandenburg,Rundfunk Berlins Brandenburg,ORG,0.0,0.0,de,1
Regierungskommission,Regierungskommission,ORG,0.0,0.0,de,1
EU:,EU:,ORG,0.0,0.0,de,1
Finanzfluss,Finanzfluss,ORG,0.0,0.0,de,1
Niedersachsen: Erste,Niedersachsen: Erste,ORG,0.0,0.0,de,1
Weihnac…,Weihnac…,ORG,0.0,0.0,de,1
"Ostsee-Gaspipelines  WEB.DE News
</li><li>","Ostsee-Gaspipelines  WEB.DE News
</li><li>",ORG,-0.15000000000000002,0.0,de,1
Energie-Krise: Uniper,Energie-Krise: Uniper,ORG,-0.15000000000000002,0.0,de,1
Ang…,Ang…,ORG,0.0,0.0,de,1
Bundesamtes für Sicherheit,Bundesamtes für Sicherheit,ORG,0.7999999999999999,0.0,de,1
PIK,PIK,ORG,0.0,0.0,de,1
Potsdam-Institut für Klimafolgenforschung,Potsdam-Institut für Klimafolgenforschung,ORG,0.0,0.0,de,1
Gazprom: Uniper,Gazprom: Uniper,ORG,0.0,0.0,de,1
Bündnisses übe…,Bündnisses übe…,ORG,0.0,0.0,de,1
Ukraine | DW Nachrichten  DW,Ukraine | DW Nachrichten  DW,ORG,0.0,0.0,de,1
JUAN MEDINA/,JUAN MEDINA/,ORG,0.0,0.0,de,1
Ostsee-Gaspipelines,Ostsee-Gaspipelines,ORG,0.0,0.0,de,1
Claas: Pflug und Trug.,Claas: Pflug und Trug.,ORG,0.0,0.0,de,1
H&M,H&M,ORG,0.0,0.0,de,1
Dem Grünen,Dem Grünen,ORG,0.0,0.0,de,1
Russland:,Russland:,ORG,0.0,0.0,de,1
SP-Kandidatin,SP-Kandidatin,ORG,0.0,0.0,de,1
WKN: A1T8X9),WKN: A1T8X9),ORG,0.0,0.0,de,1
BNPP Disruptive Technologies,BNPP Disruptive Technologies,ORG,0.0,0.0,de,1
WKN: A0NGW1,WKN: A0NGW1,ORG,0.0,0.0,de,1
Fidelity Globus Technology,Fidelity Globus Technology,ORG,0.0,0.0,de,1
WKN: A0MWAN),WKN: A0MWAN),ORG,0.0,0.0,de,1
DNB Technology,DNB Technology,ORG,0.0,0.0,de,1
WKN: LYX99G,WKN: LYX99G,ORG,0.0,0.0,de,1
"Aroundtown, Lyxor MSCI Emerging Markets Ex China","Aroundtown, Lyxor MSCI Emerging Markets Ex China",ORG,0.0,0.0,de,1
F-35-Kampfjet,F-35-Kampfjet,ORG,0.0,0.0,de,1
Litauens Armee,Litauens Armee,ORG,0.0,0.0,de,1
Shell,Shell,ORG,0.0,0.0,de,1
Weltbank angesi…,Weltbank angesi…,ORG,0.0,0.0,de,1
Climate Accountability Institute,Climate Accountability Institute,ORG,0.0,0.0,de,1
Heizlüfter,Heizlüfter,ORG,0.0,0.0,de,1
Waffenindustrie boomt.,Waffenindustrie boomt.,ORG,0.0,0.0,de,1
Patriot-System,Patriot-System,ORG,0.0,0.0,de,1
Volkswirtschaft.,Volkswirtschaft.,ORG,0.0,0.0,de,1
Forschern,Forschern,ORG,-0.5,0.0,de,1
Ukraine vor</li><li>,Ukraine vor</li><li>,ORG,0.0,0.0,de,1
"Glosse

 nan","Glosse

 nan",ORG,0.0,0.0,de,1
Gasversorgers,Gasversorgers,ORG,1.0,0.0,de,1
Milliardenhilfen Datteln,Milliardenhilfen Datteln,ORG,0.0,0.0,de,1
Foto: imago/photothek),Foto: imago/photothek),ORG,0.0,0.0,de,1
Ukraine-Grenze.,Ukraine-Grenze.,ORG,0.0,0.0,de,1
NATO.,NATO.,ORG,0.0,0.0,de,1
Energiemangel,Energiemangel,ORG,0.0,0.0,de,1
Bundesverbands der Verbraucherzentralen,Bundesverbands der Verbraucherzentralen,ORG,0.0,0.0,de,1
HalleSpektrum.de,HalleSpektrum.de,ORG,-0.7,0.0,de-DE,1
IWH 20…,IWH 20…,ORG,1.0,0.0,de,1
Institut,Institut,ORG,0.0,0.0,de,1
Bank of Japan,Bank of Japan,ORG,0.7,0.0,de,1
Finanzminister Lindner.,Finanzminister Lindner.,ORG,0.0,0.0,de,1
RTL/ntv Trendbarometer,RTL/ntv Trendbarometer,ORG,-0.7,0.0,de,1
"RTL/n-tv-""Trendbarometer""","RTL/n-tv-""Trendbarometer""",ORG,1.0,0.0,de,1
Arsenal,Arsenal,ORG,0.0,0.0,de,1
Flensburger Polizei,Flensburger Polizei,ORG,0.0,0.0,de,1
Sammler:,Sammler:,ORG,0.7,0.0,de,1
Berlin/Brüssel.,Berlin/Brüssel.,ORG,0.0,0.0,de,1
"Rheinmetall, Raytheon","Rheinmetall, Raytheon",ORG,0.0,0.0,de,1
Lockheed Martin.,Lockheed Martin.,ORG,0.0,0.0,de,1
F-35-Kampfjets,F-35-Kampfjets,ORG,0.0,0.0,de,1
Russlands Öl-Exporte,Russlands Öl-Exporte,ORG,0.7,0.0,de,1
Wechsellader-Fahrzeuge,Wechsellader-Fahrzeuge,ORG,0.0,0.0,de,1
Russisches Unterhaus,Russisches Unterhaus,ORG,-1.0,0.0,de,1
Shell: Flüssiggas,Shell: Flüssiggas,ORG,0.0,0.0,de,1
US-St…,US-St…,ORG,0.0,0.0,de,1
Bundestag: Olaf Scholz,Bundestag: Olaf Scholz,ORG,0.0,0.0,de,1
IFJ,IFJ,ORG,-1.0,0.0,de,1
International Federation of Journalists,International Federation of Journalists,ORG,-1.0,0.0,de,1
Riwne,Riwne,ORG,0.0,0.0,de,1
Bu…,Bu…,ORG,-0.7,0.0,de,1
Malchin: Klimaschutz,Malchin: Klimaschutz,ORG,0.0,0.0,de,1
AfD »Partei Russlands«,AfD »Partei Russlands«,ORG,0.0,0.0,de,1
Kirche: Bischof: Weihnachten,Kirche: Bischof: Weihnachten,ORG,1.0,0.0,de,1
Rundfunk-Sinfonieorchester Berlin,Rundfunk-Sinfonieorchester Berlin,ORG,0.0,0.0,de,1
EU-Regierungschefs,EU-Regierungschefs,ORG,-0.15000000000000002,0.0,de,1
Steigende Energiepreise,Steigende Energiepreise,ORG,0.0,0.0,de,1
Regierungsarbeit,Regierungsarbeit,ORG,0.7,0.0,de,1
nordrhein-westfälische Landtag,nordrhein-westfälische Landtag,ORG,0.0,0.0,de,1
Smarte Thermostate,Smarte Thermostate,ORG,0.7,0.0,de,1
Grünen“.,Grünen“.,ORG,0.0,0.0,de,1
Ivleuueu upel,Ivleuueu upel,ORG,0.0,0.0,de,1
EPH,EPH,ORG,0.0,0.0,de,1
russische Gesellschaft,russische Gesellschaft,ORG,0.7,0.0,de,1
Atomkraftwerk Isar,Atomkraftwerk Isar,ORG,0.0,0.0,de,1
